Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-05-24 00:00:00-04:00,174.2740020751953,174.2740020751953,174.2740020751953,174.2740020751953,0,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,173.05499267578125,173.05499267578125,173.05499267578125,173.05499267578125,0,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,174.28599548339844,174.28599548339844,174.28599548339844,174.28599548339844,0,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,173.78500366210938,173.78500366210938,173.78500366210938,173.78500366210938,0,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,170.50999450683594,170.50999450683594,170.50999450683594,170.50999450683594,0,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,172.11599731445312,172.11599731445312,172.11599731445312,172.11599731445312,0,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,176.16799926757812,176.16799926757812,176.16799926757812,176.16799926757812,0,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,176.84800720214844,176.84800720214844,176.84800720214844,176.84800720214844,0,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,178.33700561523438,178.33700561523438,178.33700561523438,178.33700561523438,0,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,178.656005859375,178.656005859375,178.656005859375,178.656005859375,0,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,178.4409942626953,178.4409942626953,178.4409942626953,178.4409942626953,0,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,178.59300231933594,178.59300231933594,178.59300231933594,178.59300231933594,0,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,180.85499572753906,180.85499572753906,180.85499572753906,180.85499572753906,0,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,181.7030029296875,181.7030029296875,181.7030029296875,181.7030029296875,0,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,182.4770050048828,182.4770050048828,182.4770050048828,182.4770050048828,0,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,182.66700744628906,182.66700744628906,182.66700744628906,182.66700744628906,0,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,180.1199951171875,180.1199951171875,180.1199951171875,180.1199951171875,0,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,179.85299682617188,179.85299682617188,179.85299682617188,179.85299682617188,0,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,178.58799743652344,178.58799743652344,178.58799743652344,178.58799743652344,0,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,176.98500061035156,176.98500061035156,176.98500061035156,176.98500061035156,0,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,177.81199645996094,177.81199645996094,177.81199645996094,177.81199645996094,0,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,179.29800415039062,179.29800415039062,179.29800415039062,179.29800415039062,0,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,180.1479949951172,180.1479949951172,180.1479949951172,180.1479949951172,0,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,180.63400268554688,180.63400268554688,180.63400268554688,180.63400268554688,0,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,182.0290069580078,182.0290069580078,182.0290069580078,182.0290069580078,0,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,183.6199951171875,183.6199951171875,183.6199951171875,183.6199951171875,0,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,181.88999938964844,181.88999938964844,181.88999938964844,181.88999938964844,0,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,178.9320068359375,178.9320068359375,178.9320068359375,178.9320068359375,0,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,181.16200256347656,181.16200256347656,181.16200256347656,181.16200256347656,0,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,181.8070068359375,181.8070068359375,181.8070068359375,181.8070068359375,0,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,184.1320037841797,184.1320037841797,184.1320037841797,184.1320037841797,0,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,187.72000122070312,187.72000122070312,187.72000122070312,187.72000122070312,0,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,189.4969940185547,189.4969940185547,189.4969940185547,189.4969940185547,0,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,188.01800537109375,188.01800537109375,188.01800537109375,188.01800537109375,0,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,188.02999877929688,188.02999877929688,188.02999877929688,188.02999877929688,0,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,190.06100463867188,190.06100463867188,190.06100463867188,190.06100463867188,0,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,190.51400756835938,190.51400756835938,190.51400756835938,190.51400756835938,0,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,190.60000610351562,190.60000610351562,190.60000610351562,190.60000610351562,0,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,190.21600341796875,190.21600341796875,190.21600341796875,190.21600341796875,0,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,190.76800537109375,190.76800537109375,190.76800537109375,190.76800537109375,0,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,191.0500030517578,191.0500030517578,191.0500030517578,191.0500030517578,0,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,191.3820037841797,191.3820037841797,191.3820037841797,191.3820037841797,0,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,191.1540069580078,191.1540069580078,191.1540069580078,191.1540069580078,0,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,192.27000427246094,192.27000427246094,192.27000427246094,192.27000427246094,0,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,192.90199279785156,192.90199279785156,192.90199279785156,192.90199279785156,0,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,191.68299865722656,191.68299865722656,191.68299865722656,191.68299865722656,0,0.0,0.0,0.0
2023-08-02 00:00:00-04:00,188.76800537109375,188.76800537109375,188.76800537109375,188.76800537109375,0,0.0,0.0,0.0
2023-08-03 00:00:00-04:00,188.75399780273438,188.75399780273438,188.75399780273438,188.75399780273438,0,0.0,0.0,0.0
2023-08-04 00:00:00-04:00,189.93299865722656,189.93299865722656,189.93299865722656,189.93299865722656,0,0.0,0.0,0.0
2023-08-08 00:00:00-04:00,188.77200317382812,188.77200317382812,188.77200317382812,188.77200317382812,0,0.0,0.0,0.0
2023-08-09 00:00:00-04:00,188.77200317382812,188.77200317382812,188.77200317382812,188.77200317382812,0,0.0,0.0,0.0
