Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-05-24 00:00:00-04:00,38.77000045776367,38.77000045776367,38.77000045776367,38.77000045776367,0,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,38.459999084472656,38.459999084472656,38.459999084472656,38.459999084472656,0,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,38.61000061035156,38.61000061035156,38.61000061035156,38.61000061035156,0,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,38.279998779296875,38.279998779296875,38.279998779296875,38.279998779296875,0,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,37.81999969482422,37.81999969482422,37.81999969482422,37.81999969482422,0,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,38.310001373291016,38.310001373291016,38.310001373291016,38.310001373291016,0,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,38.79999923706055,38.79999923706055,38.79999923706055,38.79999923706055,0,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,38.599998474121094,38.599998474121094,38.599998474121094,38.599998474121094,0,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,38.72999954223633,38.72999954223633,38.72999954223633,38.72999954223633,0,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,38.72999954223633,38.72999954223633,38.72999954223633,38.72999954223633,0,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,39.119998931884766,39.119998931884766,39.119998931884766,39.119998931884766,0,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,38.83000183105469,38.83000183105469,38.83000183105469,38.83000183105469,0,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,38.939998626708984,38.939998626708984,38.939998626708984,38.939998626708984,0,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,39.08000183105469,39.08000183105469,39.08000183105469,39.08000183105469,0,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,39.369998931884766,39.369998931884766,39.369998931884766,39.369998931884766,0,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,39.7599983215332,39.7599983215332,39.7599983215332,39.7599983215332,0,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,39.790000915527344,39.790000915527344,39.790000915527344,39.790000915527344,0,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,39.5,39.5,39.5,39.5,0,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,39.630001068115234,39.630001068115234,39.630001068115234,39.630001068115234,0,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,39.40999984741211,39.40999984741211,39.40999984741211,39.40999984741211,0,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,39.02000045776367,39.02000045776367,39.02000045776367,39.02000045776367,0,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,39.06999969482422,39.06999969482422,39.06999969482422,39.06999969482422,0,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,39.36000061035156,39.36000061035156,39.36000061035156,39.36000061035156,0,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,39.290000915527344,39.290000915527344,39.290000915527344,39.290000915527344,0,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,39.209999084472656,39.209999084472656,39.209999084472656,39.209999084472656,0,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,39.72999954223633,39.72999954223633,39.72999954223633,39.72999954223633,0,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,39.869998931884766,39.869998931884766,39.869998931884766,39.869998931884766,0,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,39.52000045776367,39.52000045776367,39.52000045776367,39.52000045776367,0,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,38.970001220703125,38.970001220703125,38.970001220703125,38.970001220703125,0,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,39.310001373291016,39.310001373291016,39.310001373291016,39.310001373291016,0,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,39.56999969482422,39.56999969482422,39.56999969482422,39.56999969482422,0,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,40.040000915527344,40.040000915527344,40.040000915527344,40.040000915527344,0,0.0,0.0,0.0
