Date,Close,High,Low,Open,Volume
2024-08-28,76.23925018310547,76.30659055214578,76.17190981406516,76.29696840241152,22351600
2024-08-29,76.31619262695312,76.34505172901478,76.21999317356499,76.31619262695312,18353000
2024-08-30,76.3258285522461,76.40279107206952,76.22962907224174,76.40279107206952,27633300
2024-09-03,75.69090270996094,75.96026417768418,75.66204360121195,75.88330166132054,31596800
2024-09-04,75.96988677978516,76.04684929660739,75.67166620153597,75.67166620153597,32371800
2024-09-05,76.22962951660156,76.26811077673759,76.04685270539278,76.10457092582189,44675300
2024-09-06,76.13343048095703,76.36431070357257,75.98912758949109,76.25848907246754,49888900
2024-09-09,76.31619262695312,76.36428868387327,76.15265282223852,76.25846708328199,24823800
2024-09-10,76.17190551757812,76.35468965447032,76.09494300314464,76.32582320689576,38347600
2024-09-11,76.287353515625,76.29696832579985,75.96988863066099,76.08532506915716,42342700
2024-09-12,76.39318084716797,76.47013603206068,76.20077453606042,76.23925579828193,28515000
2024-09-13,76.60482025146484,76.65292366630915,76.47976164824054,76.49899861044788,31806800
2024-09-16,76.7972183227539,76.86455869257274,76.61443417343855,76.63367847312956,31402400
2024-09-17,76.81645202636719,76.9030366922064,76.76835595827833,76.86455543400558,27423900
2024-09-18,76.88379669189453,77.23012069551523,76.75873810041203,76.84531543154223,39546900
2024-09-19,77.11467742919922,77.27821726656039,77.04732972488067,77.23973600961378,48785900
2024-09-20,77.21087646484375,77.21087646484375,76.96075196588085,77.11467699279625,43626300
2024-09-23,77.06657409667969,77.16277356936341,77.0377149888295,77.14353661064638,29049400
2024-09-24,77.07620239257812,77.13392061288148,76.96075861242153,77.07620239257812,28674500
2024-09-25,76.98961639404297,77.0665789128193,76.97999424430849,77.03771980316561,28899100
2024-09-26,77.11467742919922,77.14353653702186,76.9799893601114,77.14353653702186,32732300
2024-09-27,77.30708312988281,77.31670527984762,77.15315808864554,77.17240238857518,36712700
2024-09-30,77.24935913085938,77.31669949647606,77.14353750781181,77.27821823904519,31551500
2024-10-01,77.210693359375,77.33636229296779,77.14302433738347,77.3266931825775,45992200
2024-10-02,77.2203598022461,77.2203598022461,77.03669094585443,77.12369081856038,41214300
2024-10-03,77.03668212890625,77.1526819459045,76.97867484503726,77.12368199165495,31147700
2024-10-04,76.94967651367188,77.05601459840953,76.8916766039495,77.02701464354836,40122800
2024-10-07,76.62100219726562,76.89167828237174,76.6113330869775,76.89167828237174,69202500
2024-10-08,76.8046646118164,76.81433372129521,76.65966484648216,76.72733386209465,40947200
2024-10-09,76.75634002685547,76.83367815820554,76.69833274065783,76.7950090925305,42426500
2024-10-10,76.71766662597656,76.76600479918137,76.61132854522175,76.75633568946647,30091700
2024-10-11,76.9206771850586,76.9400080300001,76.69833190369597,76.69833190369597,26970800
2024-10-14,76.9593505859375,76.97868143196803,76.75634351344974,76.969019696638,12065800
2024-10-15,76.93999481201172,77.065671096336,76.93033307888585,76.94966392050638,31134400
2024-10-16,77.07534790039062,77.15267864996264,77.00767888490915,77.0463405720104,31626300
2024-10-17,76.9593505859375,77.14302681239474,76.83368164831283,77.11401948029321,46599300
2024-10-18,77.14302062988281,77.14302062988281,76.99801348247851,77.04634428136669,28905600
2024-10-21,76.83367919921875,77.05601711064998,76.75634106682082,77.00768630942895,36341500
2024-10-22,76.72733306884766,76.81433292714875,76.6403258351771,76.78533297438173,35466600
2024-10-23,76.49532318115234,76.65966854875077,76.43732327221754,76.62099948433762,39761500
2024-10-24,76.71766662597656,76.77566653352656,76.58232859144675,76.65966671842656,30163900
2024-10-25,76.64032745361328,76.90134178476744,76.61132750023384,76.81433454925951,35590200
2024-10-28,76.83367919921875,76.87234089004747,76.73700284603622,76.77567191223518,31854500
2024-10-29,76.8530044555664,76.87233529957494,76.59199749691773,76.61132834092626,42992200
2024-10-30,76.71766662597656,76.99801180475109,76.68866667220156,76.84333555079147,28728700
2024-10-31,76.50499725341797,76.73700427957566,76.50499725341797,76.73700427957566,43194600
2024-11-01,76.5098648071289,76.83047935290794,76.49043699179421,76.7818986960199,44045700
2024-11-04,76.72359466552734,76.8498939744383,76.64586859279771,76.80132073825699,27291200
2024-11-05,76.93733215332031,76.9470423524419,76.69444375269724,76.69444375269724,31611900
2024-11-06,77.0733413696289,77.10248678881526,76.83045299325596,76.96646989103562,43173100
2024-11-07,77.40367889404297,77.43282431808308,76.99562813274898,77.04420878106,51325800
2024-11-08,77.52998352050781,77.55912894376065,77.40367680325741,77.51054829676188,30543400
2024-11-11,77.44254302978516,77.54941452769378,77.44254302978516,77.52026910323985,11008700
2024-11-12,77.13164520263672,77.43282446812309,77.07335435444355,77.34538819583334,44594900
2024-11-13,77.15108489990234,77.33567506733803,77.12193206174932,77.32595745462035,33873600
2024-11-14,76.98591613769531,77.2676676112507,76.98591613769531,77.19965914607297,32749300
2024-11-15,76.9761962890625,77.02476952246315,76.8013163416153,76.93733325492248,33709500
2024-11-18,77.12194061279297,77.1316582265881,76.9373504248905,77.01506909814903,27834200
2024-11-19,77.23851776123047,77.306526222513,77.04420998967078,77.0636378018802,34523200
2024-11-20,77.2190933227539,77.23852113581215,77.13164963307514,77.22880352309969,19934000
2024-11-21,77.24822998046875,77.37452928192839,77.20936694639674,77.2773754029313,28040000
2024-11-22,77.22880554199219,77.3259594345565,77.1899425024931,77.23852315495868,29564900
2024-11-25,77.52027130126953,77.57856215183018,77.45226283815992,77.45226283815992,35003000
2024-11-26,77.3745346069336,77.52998675392001,77.31624375799686,77.52998675392001,41103500
2024-11-27,77.60771179199219,77.60771179199219,77.42312161773617,77.44254943152266,30239600
2024-11-29,77.7631607055664,77.79230613121295,77.61742616496699,77.73401527991984,25037800
2024-12-02,77.73485565185547,78.00812199553867,77.61773831344149,78.00812199553867,32387400
2024-12-03,77.73485565185547,77.82268807120388,77.69581653905081,77.80317223777627,24868500
2024-12-04,77.92028045654297,77.92028045654297,77.72509234266165,77.79340892711504,22733500
2024-12-05,77.85196685791016,77.90076761122675,77.79341191068988,77.87149013761662,23106300
2024-12-06,77.97884368896484,78.07643774695867,77.93004293699326,77.96908204938066,29931300
2024-12-09,77.88124084472656,78.01787399969339,77.86171756776072,77.97883489171024,22095100
2024-12-10,77.92028045654297,78.01788195943288,77.8226863996023,78.01788195943288,27195200
2024-12-11,77.93980407714844,78.02763649499526,77.91052660453282,78.01788230142292,24730000
2024-12-12,77.72509765625,78.06668060186887,77.71533601610382,77.89100830898634,29081600
2024-12-13,77.50062561035156,77.79340777684439,77.47134069234804,77.79340777684439,34201100
2024-12-16,77.64701843261719,77.70558082679457,77.56894765029678,77.63726423854568,22269000
2024-12-17,77.4811019897461,77.58845768410443,77.4811019897461,77.50062526832895,29039500
2024-12-18,76.68551635742188,77.63709683867229,76.66589945918876,77.63709683867229,80034500
2024-12-19,76.60702514648438,77.01905480795175,76.60702514648438,76.9601891508803,69005700
2024-12-20,77.08772277832031,77.17601003442515,76.51873551284035,76.51873551284035,63276200
2024-12-23,76.88170623779297,77.19562893361336,76.88170623779297,77.15638766107239,29239400
2024-12-24,77.12696838378906,77.14658528029993,76.86209163158762,76.91114509962742,11926100
2024-12-26,77.32316589355469,77.32316589355469,76.9798140769886,77.01905535381162,18384900
2024-12-27,77.05829620361328,77.26430729241132,77.03867182305639,77.24468291185443,20631800
2024-12-30,77.16621398925781,77.24468906421107,77.00924887033366,77.08773142979574,20659200
2024-12-31,77.1563949584961,77.34278166505983,77.05829551011915,77.2839234929353,18664900
2025-01-02,77.34278106689453,77.45069270462703,77.22506472355589,77.38202234284346,30415400
2025-01-03,77.46050262451172,77.5291729842827,77.43107353953957,77.48993170948387,32611000
2025-01-06,77.59784698486328,77.6861417284303,77.51936443158331,77.64690045179032,32110000
2025-01-07,77.34278106689453,77.71556944615519,77.32316417117413,77.63708689425735,43790200
2025-01-08,77.44088745117188,77.48993343237997,77.26430545290502,77.35259270978442,35304900
2025-01-10,77.0386734008789,77.30355015226431,77.00924431394905,77.30355015226431,37417300
2025-01-13,77.01905822753906,77.06810421201664,76.88171749578818,76.9994338461412,39180700
2025-01-14,77.11714935302734,77.23487317517576,77.058291184207,77.19563190112629,29581100
2025-01-15,77.79405975341797,77.80386446000156,77.55861207425247,77.65671901615917,53574900
2025-01-16,77.88233947753906,77.9019638578235,77.61747021976406,77.70575747751968,32363000
2025-01-17,77.95101165771484,78.00986983092479,77.88234129413381,77.98044074431982,29546400
2025-01-21,78.15702056884766,78.18644965463191,78.08835020718168,78.09816239727913,32962700
2025-01-22,78.04911804199219,78.20608316384163,78.00987676152982,78.18645878135597,25028500
2025-01-23,78.147216796875,78.1570215025815,77.93139351920118,78.00986858739407,27434800
2025-01-24,78.23550415039062,78.31398670318708,78.14721689187574,78.18645068376578,23648600
2025-01-27,78.29435729980469,78.34341076328252,78.09815841490874,78.15701658347598,28540600
2025-01-28,78.26493072509766,78.29435981032492,78.15701908959237,78.25511853518591,30439900
2025-01-29,78.21588897705078,78.31398842795278,78.10797733570608,78.24531806387056,20072100
2025-01-30,78.363037109375,78.42190276954976,78.27474984587576,78.42190276954976,34495300
2025-01-31,78.2060775756836,78.4513299476673,78.1570241074835,78.3826595828922,37102600
2025-02-03,78.10752868652344,78.21592984217571,77.89072637521888,78.01883341441705,29965100
2025-02-04,78.35389709472656,78.35389709472656,78.07796960195545,78.14695147514823,28938600
2025-02-05,78.56084442138672,78.61011289276054,78.38346138382795,78.38346138382795,31834000
2025-02-06,78.44258117675781,78.6298209031334,78.42287529325193,78.56083903317291,24224100
2025-02-07,78.19622039794922,78.4228794217287,78.18636369644742,78.40316601872509,28778200
2025-02-10,78.35389709472656,78.43272815090381,78.3144778074078,78.38345968060057,23382600
2025-02-11,78.32433319091797,78.3736016603922,78.24549461760701,78.3736016603922,24410000
2025-02-12,78.15679931640625,78.27505717633242,77.99912968829818,78.0582548590312,34362700
2025-02-13,78.51156616210938,78.54112874777122,78.22578196994439,78.27505795835431,36149900
2025-02-14,78.60026550292969,78.7283725535771,78.56084621385496,78.62982809012058,26668300
2025-02-18,78.53128051757812,78.64953086166011,78.4820045285704,78.59040568961912,23274200
2025-02-19,78.59040832519531,78.60026502701947,78.40316858283919,78.4820071605113,38958600
2025-02-20,78.63967895507812,78.65938483892253,78.52142109663146,78.58054626662476,25789000
2025-02-21,78.49185943603516,78.69880505190898,78.49185943603516,78.6101097774144,32016500
2025-02-24,78.59040832519531,78.679096086231,78.4820071605113,78.5115697475232,21029200
2025-02-25,78.78749084472656,78.81706094779472,78.67908968885662,78.78749084472656,30604400
2025-02-26,78.8958969116211,78.91561031489361,78.80720915227603,78.8367717387244,21777500
2025-02-27,78.74808502197266,78.91561135970493,78.70866573336615,78.88604877286518,40521800
2025-02-28,78.96487426757812,78.96487426757812,78.76778535689343,78.82691052640683,44321200
2025-03-03,78.80052185058594,78.95893839352301,78.72132113283392,78.89953596677988,40729100
2025-03-04,78.7906265258789,78.85002895265518,78.52330049795263,78.72132117673442,66274600
2025-03-05,78.83023071289062,78.88963313970552,78.65201587872942,78.66191124738754,32302200
2025-03-06,78.533203125,78.71141795837516,78.49359898939257,78.64211260949129,50431500
2025-03-07,78.66191101074219,78.72132099109488,78.54310615746981,78.56290444844304,52828900
2025-03-10,78.3648910522461,78.59260538937328,78.35498812993555,78.51340467203835,57602100
2025-03-11,78.0876693725586,78.47380025038066,78.01836402407044,78.42429319272493,75826700
2025-03-12,78.17677307128906,78.32528669065267,78.09756480046627,78.27577963295931,53763000
2025-03-13,77.74114227294922,78.08767660118536,77.7114410570929,78.0777736779942,81223200
2025-03-14,78.09756469726562,78.18667589025263,77.92925278727697,78.04806519335415,51469800
2025-03-17,78.28568267822266,78.31538389139874,78.0876695545711,78.10746784544966,33954200
2025-03-18,78.1470718383789,78.28568253542547,78.1470718383789,78.22628010918164,40195900
2025-03-19,78.66191101074219,78.75102220441298,78.17677356787479,78.17677356787479,45212700
2025-03-20,78.5530014038086,78.71141794621383,78.47380068632248,78.60250846173935,42977600
2025-03-21,78.43419647216797,78.5233001118943,78.28568285224092,78.48369597633265,35124000
2025-03-24,78.66191101074219,78.71141806875002,78.56290444844304,78.6322097974241,36393500
2025-03-25,78.622314453125,78.7906263644573,78.5926056860812,78.71141809310686,29075500
2025-03-26,78.30548095703125,78.6322094093508,78.18667610434521,78.6124111184753,51236100
2025-03-27,78.15697479248047,78.35498791585148,78.14707187019698,78.26588427644947,38493100
2025-03-28,78.01836395263672,78.21637707564544,77.87975325578732,78.20647415338007,58896900
2025-03-31,78.10746765136719,78.13716886446947,77.74113506443393,77.74113506443393,47853500
2025-04-01,78.28854370117188,78.31838943342629,78.02986803751519,78.27859259359671,54256000
2025-04-02,78.44772338867188,78.45767449623672,78.13930736840133,78.13930736840133,49072400
2025-04-03,77.47272491455078,77.88062922607295,77.34338329173796,77.7015472479613,116401400
2025-04-04,76.3683853149414,76.93547696570087,76.1495065040394,76.40818215242092,181273300
2025-04-07,75.71175384521484,77.2041011914036,75.24415046226699,75.4829315027964,193374800
2025-04-08,75.36354064941406,76.73649746926944,75.03522241299068,76.62705805712831,106007700
2025-04-09,77.3831787109375,77.44287017238962,74.69695667900267,74.71685130266316,152382200
2025-04-10,76.11966705322266,76.78624705743671,75.75155196902159,76.67680764295724,93884100
2025-04-11,76.3484878540039,76.77629439545328,75.61226529097631,75.8808844725975,71884000
2025-04-14,76.72655487060547,77.0648166282028,76.54747288409183,76.88573464168917,50011400
2025-04-15,76.93547821044922,77.10460907962056,76.78624196510418,76.8459334270539,39790500
2025-04-16,76.92552947998047,77.12450608627422,76.71660176623072,76.95537521187744,52028800
2025-04-17,77.37322998046875,77.39313219521122,77.13445653685542,77.22400132225475,37077800
2025-04-21,76.91558074951172,77.11456495242584,76.75640097765164,77.09466273689881,36078000
2025-04-22,77.21405029296875,77.41302689776924,77.11456199056849,77.18420456129576,33941100
2025-04-23,77.60205841064453,78.33828094202909,77.5722126795773,78.19899580340149,63723400
2025-04-24,78.2984848022461,78.33828164084767,77.7811410813673,77.8806293826358,49007800
2025-04-25,78.36812591552734,78.53726437405791,78.13930358591003,78.18904394038434,47981700
2025-04-28,78.40792846679688,78.46762752317515,78.14926038755229,78.37808273384337,42220700
2025-04-29,78.61685180664062,78.64670512840166,78.24874433343355,78.24874433343355,51198600
2025-04-30,78.1989974975586,78.30843690748993,78.05971235591342,78.22884322927243,69994200
2025-05-01,78.30000305175781,78.48999786376953,78.22000122070312,78.4000015258789,50848600
2025-05-02,78.54000091552734,78.61000061035156,78.36000061035156,78.5,41354100
2025-05-05,78.51000213623047,78.63999938964844,78.4000015258789,78.47000122070312,39815300
2025-05-06,78.44999694824219,78.5199966430664,78.33000183105469,78.41000366210938,36292600
2025-05-07,78.5199966430664,78.62000274658203,78.36000061035156,78.55999755859375,32676200
2025-05-08,78.5,78.7699966430664,78.44999694824219,78.66999816894531,32684900
2025-05-09,78.55000305175781,78.69999694824219,78.54000091552734,78.58999633789062,23971200
2025-05-12,79.33000183105469,79.38999938964844,79.02999877929688,79.23999786376953,70558600
2025-05-13,79.47000122070312,79.58000183105469,79.31999969482422,79.37999725341797,52141900
2025-05-14,79.18000030517578,79.43000030517578,79.13999938964844,79.4000015258789,45406500
2025-05-15,79.33000183105469,79.33000183105469,79.05999755859375,79.05999755859375,49301300
2025-05-16,79.41999816894531,79.43000030517578,79.2699966430664,79.37999725341797,30657200
2025-05-19,79.37999725341797,79.38999938964844,79.05000305175781,79.05999755859375,26228800
2025-05-20,79.33999633789062,79.37999725341797,79.20999908447266,79.2699966430664,25933700
2025-05-21,78.80999755859375,79.22000122070312,78.80000305175781,79.08000183105469,54737300
2025-05-22,78.97000122070312,79.05000305175781,78.75,78.80999755859375,43242700
2025-05-23,78.94999694824219,78.9800033569336,78.73999786376953,78.76000213623047,29598200
